store_id,product_name,week,units,revenue
M6135,turmeric_doser,2023-10-16,39,152.9
N5924,ginger_shot,2023-02-20,108,115.42
P5742,ginger_shot,2023-11-20,128,123.38
N302,turmeric_doser,2023-12-25,138,504.81
N2487,mango_doser,2023-01-30,36,149.75
N4632,turmeric_doser,2023-12-04,21,44.73
P2252,mango_shot,2023-07-10,45,41.79
N1585,turmeric_doser,2023-06-19,176,360.59
N280,ginger_doser,2023-11-06,228,604.99
P6590,mango_shot,2023-04-17,81,55.72
N3487,ginger_shot,2023-01-02,167,171.14
N973,ginger_doser,2023-08-14,923,2749.41
M5123,turmeric_doser,2023-07-17,309,983.55
N2875,mango_doser,2023-06-19,254,709.61
N2349,ginger_shot,2023-01-16,302,276.61
M727,turmeric_doser,2023-12-11,66,242.82
M237,turmeric_doser,2023-08-21,93,234.13
T7142,ginger_shot,2023-07-10,138,101.49
P5724,mango_shot,2023-09-04,35,39.8
N3788,mango_doser,2023-05-08,23,70.56
M2630,ginger_shot,2023-06-05,576,651.57
T4885,ginger_doser,2023-10-23,75,227.62
T4948,mango_doser,2023-01-30,293,934.44
N6419,ginger_shot,2023-01-09,19,23.88
T115,turmeric_doser,2023-12-18,90,351.45
M3685,mango_shot,2023-11-06,247,240.79
M3656,turmeric_doser,2023-10-09,79,297.37
N4395,ginger_doser,2023-04-24,689,1891.52
P1031,turmeric_doser,2023-06-05,45,134.19
N4914,mango_doser,2023-01-02,80,251.58
M317,mango_doser,2023-11-06,28,95.84
T7248,turmeric_doser,2023-09-11,139,396.18
N7151,ginger_shot,2023-12-11,70,81.59
M733,mango_shot,2023-12-25,460,495.51
N3871,mango_doser,2023-06-05,486,1188.75
M3369,mango_shot,2023-12-25,337,352.23
N143,ginger_doser,2023-04-03,54,136.0
M5869,mango_doser,2023-10-23,69,227.08
P4379,ginger_doser,2023-09-04,425,1401.66
M2135,mango_shot,2023-05-29,308,320.39
M5719,turmeric_doser,2023-08-28,71,262.76
T4706,ginger_doser,2023-10-09,341,1006.32
M4637,turmeric_doser,2023-09-25,123,408.96
P847,ginger_shot,2023-04-10,260,282.58
P2698,ginger_shot,2023-06-12,436,439.79
T6413,mango_shot,2023-06-05,32,29.85
N4404,ginger_doser,2023-10-02,114,305.49
P4819,turmeric_doser,2023-09-11,86,274.77
P409,ginger_shot,2023-01-02,695,672.62
N2314,turmeric_doser,2023-11-27,58,159.75
N4395,ginger_doser,2023-11-27,771,2288.18
T6899,ginger_shot,2023-05-08,1167,1265.64
M1895,mango_shot,2023-06-05,479,451.73
M3634,ginger_shot,2023-01-09,513,459.69
N1397,ginger_doser,2023-01-30,336,1000.33
M1775,mango_doser,2023-08-14,26,65.89
T4597,ginger_doser,2023-06-12,246,700.83
P847,ginger_doser,2023-04-10,175,527.12
M3626,ginger_shot,2023-10-02,701,784.52
M38,ginger_shot,2023-08-21,310,354.22
M4138,mango_doser,2023-07-03,507,1371.71
N7151,ginger_shot,2023-05-15,77,63.14
T1393,mango_doser,2023-11-06,18,53.91
M299,mango_shot,2023-07-17,199,161.19
M317,mango_doser,2023-05-22,24,95.84
N932,mango_doser,2023-04-17,36,67.72
N6298,ginger_shot,2023-11-27,853,796.0
N4193,ginger_doser,2023-04-03,25,63.73
N6196,mango_doser,2023-06-12,99,244.69
T2448,mango_shot,2023-02-13,216,199.0
M1775,turmeric_doser,2023-09-04,18,51.12
N143,turmeric_doser,2023-12-11,18,25.56
N7151,ginger_shot,2023-03-13,66,63.68
N1388,mango_doser,2023-02-27,23,59.9
M2529,ginger_shot,2023-10-23,993,1089.75
M4413,mango_doser,2023-10-23,136,419.03
P6131,ginger_shot,2023-02-27,190,206.96
M1139,ginger_shot,2023-06-05,393,425.18
P6131,mango_shot,2023-01-02,85,71.64
N6289,ginger_doser,2023-01-30,109,335.44
T6405,turmeric_doser,2023-06-05,41,127.8
M733,mango_shot,2023-08-21,399,429.84
N2314,mango_doser,2023-02-27,98,317.47
N6356,ginger_shot,2023-03-20,705,530.47
M3187,mango_shot,2023-11-13,146,125.37
M6749,mango_shot,2023-04-10,677,652.72
N2349,mango_doser,2023-06-19,93,265.18
M2135,mango_shot,2023-09-18,355,322.38
N201,mango_doser,2023-05-22,78,212.26
N1962,turmeric_doser,2023-12-18,102,351.45
M3794,mango_shot,2023-04-24,110,113.43
T1442,mango_shot,2023-02-27,95,111.44
P1435,ginger_shot,2023-12-25,464,473.62
N231,ginger_doser,2023-09-18,2371,7265.87
N12,ginger_doser,2023-10-16,964,2989.01
T4809,ginger_doser,2023-02-27,225,658.9
N457,ginger_doser,2023-02-20,144,389.35
M739,turmeric_doser,2023-08-28,141,451.9
N4855,ginger_doser,2023-03-20,74,157.63
N3057,turmeric_doser,2023-07-10,294,766.7
M5160,mango_doser,2023-09-11,85,269.55
P2827,ginger_doser,2023-10-16,125,419.3
N4193,ginger_shot,2023-10-30,56,53.73
N4305,ginger_doser,2023-08-14,910,2911.14
M1051,ginger_shot,2023-11-27,721,690.53
P2642,ginger_doser,2023-02-27,196,599.0
M3685,ginger_doser,2023-12-25,395,1329.78
T4999,mango_shot,2023-11-13,132,131.34
P6636,mango_doser,2023-05-29,180,557.07
M2124,ginger_doser,2023-12-25,238,670.88
N231,ginger_doser,2023-10-23,2363,7241.91
M5979,ginger_shot,2023-03-20,474,483.57
P2095,mango_shot,2023-04-03,171,175.12
M3932,turmeric_doser,2023-12-18,25,44.73
P4819,mango_doser,2023-10-09,126,335.44
M6407,ginger_shot,2023-01-09,1149,1108.43
M3447,turmeric_doser,2023-07-10,148,472.35
M5869,ginger_shot,2023-06-19,246,281.9
M399,ginger_doser,2023-08-28,100,305.49
M2135,ginger_shot,2023-03-27,695,730.33
M2374,ginger_shot,2023-07-17,192,187.06
P684,mango_shot,2023-09-11,84,79.6
N7151,ginger_shot,2023-12-04,78,105.47
N5962,mango_doser,2023-09-11,10,29.95
M2797,mango_shot,2023-08-14,468,479.59
T5916,mango_doser,2023-02-27,16,35.94
P2698,mango_shot,2023-05-22,179,189.05
M5450,mango_shot,2023-10-02,710,802.62
M2630,ginger_shot,2023-10-30,532,573.67
M6222,ginger_shot,2023-04-17,639,646.75
M4588,ginger_shot,2023-02-27,893,861.67
P322,ginger_doser,2023-05-01,50,143.76
M5836,mango_doser,2023-05-29,87,293.51
P683,turmeric_doser,2023-09-11,15,44.73
M3715,ginger_shot,2023-10-02,575,630.34
N4380,ginger_doser,2023-05-15,870,2372.04
T1904,mango_doser,2023-11-06,29,95.84
T3607,ginger_doser,2023-03-13,88,275.54
N3328,mango_doser,2023-05-01,51,109.83
M968,turmeric_doser,2023-09-18,71,223.65
N1833,ginger_shot,2023-01-30,244,216.91
M37,ginger_shot,2023-05-22,659,567.15
T848,ginger_doser,2023-08-07,120,413.31
M3393,ginger_shot,2023-07-17,212,212.93
P6636,turmeric_doser,2023-10-02,122,345.06
M301,turmeric_doser,2023-06-12,148,472.35
T3619,ginger_doser,2023-07-17,87,269.55
M5994,ginger_shot,2023-06-19,1146,1394.47
N4444,ginger_shot,2023-01-30,923,951.22
P1435,ginger_doser,2023-08-28,363,1144.09
M6331,ginger_doser,2023-08-14,438,1293.84
M6406,mango_shot,2023-05-15,549,529.34
P4379,mango_shot,2023-03-06,255,260.69
T115,ginger_shot,2023-07-31,402,433.82
M4138,ginger_doser,2023-08-21,1512,4654.23
P4904,ginger_doser,2023-07-03,59,197.67
P7177,ginger_doser,2023-05-22,150,485.19
M7337,turmeric_doser,2023-08-14,53,154.38
N5072,ginger_shot,2023-08-07,249,282.58
N1962,mango_doser,2023-10-09,162,449.25
N3194,turmeric_doser,2023-12-11,99,306.72
M1146,mango_shot,2023-05-01,79,55.72
N3979,ginger_shot,2023-01-30,433,417.9
P5509,ginger_shot,2023-09-11,586,622.87
N2201,ginger_doser,2023-04-10,60,149.66
N1833,turmeric_doser,2023-12-25,59,204.48
M809,ginger_doser,2023-03-06,2060,6499.15
M4112,ginger_doser,2023-10-02,216,728.34
M5979,ginger_shot,2023-05-08,473,443.77
M5025,turmeric_doser,2023-08-28,89,320.01
N5240,ginger_doser,2023-08-28,157,437.27
N1765,mango_doser,2023-11-20,114,383.36
N4231,ginger_doser,2023-07-31,1359,4264.88
N2314,turmeric_doser,2023-12-18,76,204.48
P3214,ginger_doser,2023-07-17,62,161.73
M892,ginger_doser,2023-09-04,709,2048.58
M2429,turmeric_doser,2023-06-19,159,555.16
P683,mango_doser,2023-02-13,23,65.89
P7177,mango_doser,2023-03-06,52,83.26
M2374,ginger_shot,2023-09-18,206,232.83
N2242,ginger_doser,2023-01-02,101,227.62
P684,ginger_shot,2023-01-09,199,187.06
P3214,mango_shot,2023-09-04,33,29.85
M4138,mango_doser,2023-03-27,447,1287.85
T4035,turmeric_doser,2023-07-24,22,83.07
M2892,turmeric_doser,2023-07-31,65,213.68
N5245,ginger_shot,2023-05-15,621,616.9
M3393,mango_shot,2023-12-18,110,107.46
T5916,ginger_doser,2023-08-07,67,161.73
T7142,mango_doser,2023-02-20,31,107.82
P5675,mango_doser,2023-03-06,50,94.04
N302,turmeric_doser,2023-11-27,112,408.96
M4521,mango_shot,2023-11-13,93,87.56
M3031,ginger_shot,2023-10-30,787,827.74
N4408,mango_doser,2023-01-02,53,167.72
P2095,mango_doser,2023-09-25,102,359.4
M4637,ginger_doser,2023-02-13,448,1335.77
M4400,ginger_shot,2023-11-27,1070,1000.97
M2150,mango_shot,2023-10-23,172,195.45
M908,ginger_shot,2023-03-06,250,218.9
P632,ginger_shot,2023-06-26,509,495.51
M5179,mango_doser,2023-01-09,123,335.44
M203,ginger_doser,2023-09-18,220,640.93
P1026,ginger_shot,2023-09-04,700,684.56
P5842,ginger_shot,2023-01-30,77,57.71
P6590,ginger_shot,2023-09-25,192,185.07
P1169,turmeric_doser,2023-12-18,127,408.96
N1622,turmeric_doser,2023-07-03,15,44.31
M3414,mango_doser,2023-05-08,54,149.75
M3527,turmeric_doser,2023-10-02,156,535.55
T2448,ginger_doser,2023-03-20,339,964.39
M4918,mango_shot,2023-09-11,537,547.25
T2223,ginger_shot,2023-06-19,89,87.56
N625,mango_doser,2023-07-31,57,191.68
N6138,ginger_doser,2023-08-07,1191,3677.86
P6441,mango_doser,2023-06-26,70,185.69
P1150,ginger_shot,2023-05-08,187,204.97
M3634,ginger_doser,2023-03-27,384,1048.25
N83,mango_doser,2023-03-06,259,760.73
M5081,mango_doser,2023-02-13,166,485.19
P794,mango_doser,2023-09-25,42,113.81
P684,ginger_shot,2023-09-25,218,218.9
M4041,ginger_shot,2023-10-02,951,1084.59
N666,turmeric_doser,2023-09-25,20,44.73
P1031,turmeric_doser,2023-07-24,40,115.02
M6331,ginger_doser,2023-02-13,403,1239.93
M911,mango_shot,2023-09-25,374,366.16
N3853,ginger_doser,2023-08-28,159,491.18
N3637,ginger_doser,2023-07-03,300,731.8
N4395,ginger_doser,2023-10-30,815,2354.07
P2698,mango_doser,2023-06-26,119,323.46
P5714,ginger_shot,2023-03-20,88,75.62
N1704,ginger_doser,2023-01-30,84,245.59
M5174,ginger_doser,2023-08-14,478,1305.82
M7237,turmeric_doser,2023-11-06,20,70.29
T2223,mango_doser,2023-04-10,22,53.91
P3957,ginger_shot,2023-01-30,97,99.5
N3896,mango_doser,2023-10-23,71,215.64
N5962,ginger_doser,2023-06-26,31,145.11
N5059,turmeric_doser,2023-06-05,28,65.56
N3735,mango_doser,2023-08-07,41,107.82
N5924,mango_doser,2023-11-13,36,119.8
N3748,ginger_doser,2023-11-13,957,2953.07
M3187,mango_doser,2023-02-20,83,191.68
M2630,ginger_shot,2023-03-06,337,350.24
M3527,ginger_shot,2023-02-06,662,636.8
N1885,mango_doser,2023-07-03,126,375.0
M1775,mango_doser,2023-10-30,52,153.76
M3222,mango_shot,2023-01-09,451,483.57
P5842,ginger_doser,2023-06-26,61,119.8
N7183,ginger_doser,2023-10-16,77,251.58
P5742,turmeric_doser,2023-10-16,20,57.51
T7248,ginger_shot,2023-10-02,635,626.85
T246,ginger_doser,2023-05-01,167,449.25
M3634,ginger_doser,2023-04-24,398,1245.92
P4904,mango_shot,2023-08-14,40,39.8
T1859,ginger_shot,2023-08-28,121,123.38
M968,turmeric_doser,2023-06-26,109,348.64
M5719,turmeric_doser,2023-11-13,68,242.82
T3528,turmeric_doser,2023-12-04,10,38.34
M4112,ginger_shot,2023-01-16,166,202.98
N12,ginger_shot,2023-06-26,1085,896.85
M6407,mango_shot,2023-08-07,525,511.43
P5842,turmeric_doser,2023-06-05,14,70.29
M5223,ginger_shot,2023-02-06,1121,1172.11
M1321,turmeric_doser,2023-11-13,148,428.13
M203,ginger_shot,2023-05-29,235,262.68
M5081,mango_shot,2023-12-11,301,302.48
P409,ginger_shot,2023-10-30,754,742.27
N4698,turmeric_doser,2023-06-19,39,131.12
P6620,ginger_shot,2023-07-10,111,101.49
N283,ginger_doser,2023-08-07,157,503.16
M3393,turmeric_doser,2023-12-18,42,140.58
M1928,ginger_shot,2023-02-20,898,889.53
N6515,ginger_doser,2023-05-01,533,1221.75
N1424,ginger_doser,2023-12-04,87,227.62
P1435,turmeric_doser,2023-07-24,74,236.43
M4176,turmeric_doser,2023-11-20,272,856.26
N210,ginger_shot,2023-02-20,1450,1426.83
N1635,ginger_doser,2023-04-24,65,146.25
M3954,mango_doser,2023-03-20,68,239.6
T1488,ginger_shot,2023-11-13,513,523.37
N611,mango_doser,2023-10-23,20,59.9
M3396,turmeric_doser,2023-08-07,67,256.62
M2713,mango_doser,2023-03-27,85,299.5
N2581,ginger_shot,2023-06-12,216,154.83
M5296,mango_shot,2023-02-20,153,165.17
N3149,turmeric_doser,2023-07-17,47,137.8
T3607,ginger_doser,2023-11-06,102,377.37
P1435,mango_doser,2023-03-06,140,252.78
P2642,mango_shot,2023-04-03,78,77.61
N4582,mango_doser,2023-07-31,32,137.77
M3052,ginger_doser,2023-04-03,187,563.06
N2314,ginger_shot,2023-06-12,315,234.23
N3453,ginger_doser,2023-04-10,210,561.08
M4588,turmeric_doser,2023-10-30,230,839.44
T3857,ginger_doser,2023-12-25,61,173.71
N4435,ginger_doser,2023-05-08,237,464.34
N6760,mango_doser,2023-12-11,163,527.12
N5214,turmeric_doser,2023-12-25,33,115.02
M141,ginger_shot,2023-01-23,282,280.59
P2464,mango_doser,2023-04-17,27,95.84
N6653,ginger_doser,2023-06-26,62,211.12
M4988,turmeric_doser,2023-10-30,84,299.28
M6022,ginger_doser,2023-05-08,93,245.59
N5214,turmeric_doser,2023-07-17,31,94.09
P847,mango_shot,2023-09-25,115,131.34
N4914,mango_doser,2023-04-17,73,163.89
N2953,ginger_shot,2023-01-16,79,69.65
M5081,mango_shot,2023-01-16,257,258.7
N2973,mango_doser,2023-10-23,72,197.67
T1873,mango_doser,2023-05-22,230,700.83
N666,ginger_doser,2023-02-06,104,287.52
N3502,turmeric_doser,2023-10-30,78,293.94
P2827,mango_doser,2023-10-02,53,191.68
T3883,mango_shot,2023-11-27,38,27.86
M3369,ginger_doser,2023-10-16,894,2900.37
P5813,turmeric_doser,2023-06-26,27,108.63
P409,ginger_shot,2023-12-04,796,766.15
N6215,turmeric_doser,2023-08-28,142,415.35
T115,ginger_doser,2023-11-27,307,970.38
P2095,ginger_shot,2023-08-07,356,380.09
M6838,mango_doser,2023-02-06,53,197.67
T3607,ginger_doser,2023-01-23,79,263.56
M5081,ginger_doser,2023-01-09,473,1485.52
N1424,ginger_doser,2023-11-06,91,311.48
T6899,ginger_doser,2023-08-14,905,2635.6
M3358,turmeric_doser,2023-12-18,164,511.2
M317,ginger_shot,2023-06-12,145,181.97
N5525,turmeric_doser,2023-09-11,96,255.6
N6760,ginger_shot,2023-08-07,498,477.6
N5214,ginger_shot,2023-01-30,180,199.0
P2827,turmeric_doser,2023-06-19,30,70.29
N457,mango_doser,2023-03-06,51,149.75
N3487,ginger_doser,2023-03-20,112,338.58
N3502,mango_doser,2023-06-05,70,166.16
N4670,ginger_doser,2023-06-12,221,569.05
P6858,ginger_shot,2023-05-29,287,310.44
P6590,mango_shot,2023-10-02,81,65.67
M968,mango_doser,2023-12-25,169,455.24
T4809,mango_doser,2023-11-27,96,221.63
M6331,ginger_doser,2023-07-24,460,1377.7
N4316,ginger_doser,2023-01-02,118,389.35
M908,ginger_doser,2023-03-27,247,826.62
P1026,ginger_shot,2023-02-06,727,718.39
P4243,ginger_doser,2023-10-30,378,1012.31
P2812,mango_doser,2023-10-16,63,209.65
P2095,ginger_doser,2023-04-17,264,856.57
T2448,mango_shot,2023-01-23,203,197.01
N5072,ginger_doser,2023-03-20,144,386.38
N5661,mango_doser,2023-09-18,353,1132.11
T5577,ginger_doser,2023-02-27,63,203.66
M4405,ginger_doser,2023-02-20,409,1168.05
P6636,turmeric_doser,2023-12-04,136,460.08
N3328,mango_doser,2023-10-02,56,197.67
N386,turmeric_doser,2023-12-18,58,217.26
M2630,mango_doser,2023-02-13,100,353.41
N973,ginger_doser,2023-04-03,791,2015.01
M37,ginger_shot,2023-10-16,913,1029.28
N201,turmeric_doser,2023-07-10,50,105.63
M5081,mango_doser,2023-05-08,162,479.2
P5509,mango_shot,2023-01-23,252,244.77
P1808,ginger_shot,2023-11-13,110,119.4
P2252,turmeric_doser,2023-09-25,16,57.51
N433,ginger_doser,2023-07-24,33,101.83
M733,mango_doser,2023-03-20,228,676.87
T246,ginger_shot,2023-08-21,225,226.86
T5577,mango_doser,2023-01-16,23,77.87
P3195,ginger_shot,2023-12-18,146,157.21
N4316,ginger_doser,2023-01-23,119,341.43
M1431,ginger_shot,2023-09-25,164,167.16
P5813,turmeric_doser,2023-06-05,24,95.85
N3149,turmeric_doser,2023-10-02,67,185.31
M3166,mango_shot,2023-04-24,52,45.77
N3020,turmeric_doser,2023-06-12,35,55.24
N3141,ginger_doser,2023-08-28,713,2330.11
N1256,ginger_doser,2023-03-20,143,353.38
T1873,ginger_shot,2023-01-30,897,907.44
P5764,ginger_shot,2023-10-09,756,700.48
N4586,mango_doser,2023-10-30,18,17.97
M1558,ginger_doser,2023-08-07,1330,4169.04
N1893,mango_doser,2023-06-26,433,1006.08
M4041,mango_shot,2023-10-16,448,495.69
N811,turmeric_doser,2023-08-21,31,76.68
M966,mango_shot,2023-09-18,144,145.27
M995,ginger_shot,2023-09-11,1036,1036.79
T6413,mango_shot,2023-10-09,31,27.86
T6899,mango_doser,2023-10-23,378,1126.12
N283,ginger_shot,2023-05-29,202,178.65
N6356,mango_doser,2023-04-24,186,439.88
M2703,turmeric_doser,2023-09-11,152,440.91
P3214,ginger_shot,2023-10-23,64,67.66
N3637,ginger_shot,2023-05-01,363,307.4
N4404,turmeric_doser,2023-11-20,32,95.85
M7051,ginger_shot,2023-01-30,1531,1556.18
M5025,turmeric_doser,2023-10-23,89,303.62
M3393,mango_shot,2023-08-14,93,67.66
M4588,mango_doser,2023-10-02,345,1202.1
N6708,mango_doser,2023-03-27,63,96.74
P3195,ginger_doser,2023-05-01,106,359.4
N3990,ginger_doser,2023-05-08,161,427.36
N3050,mango_doser,2023-05-01,192,515.56
M2713,mango_doser,2023-12-18,118,377.37
M2150,ginger_shot,2023-10-02,436,489.6
N3781,turmeric_doser,2023-07-31,32,115.02
N3003,turmeric_doser,2023-12-11,135,453.69
M3476,mango_doser,2023-05-22,71,233.61
N985,turmeric_doser,2023-10-23,224,658.17
T4777,ginger_doser,2023-03-13,321,1054.24
N5252,mango_doser,2023-09-25,143,467.22
T2964,ginger_shot,2023-01-02,146,149.25
T848,ginger_shot,2023-03-06,154,145.27
N3444,ginger_doser,2023-01-02,214,593.01
N6234,ginger_doser,2023-06-26,190,550.84
M278,mango_doser,2023-08-14,126,377.37
P5664,mango_doser,2023-12-04,282,868.55
T115,ginger_shot,2023-09-04,383,433.82
N1459,ginger_doser,2023-05-29,464,1356.62
T6899,ginger_shot,2023-10-16,1175,1221.86
N3444,mango_doser,2023-06-26,79,228.76
N4193,mango_doser,2023-02-27,9,23.96
T3607,ginger_doser,2023-01-30,90,221.63
M4400,ginger_shot,2023-12-11,1051,993.01
N665,turmeric_doser,2023-12-25,2,0.0
N3781,mango_doser,2023-06-12,54,119.5
M6222,mango_shot,2023-10-02,420,459.24
N6298,mango_doser,2023-05-01,187,456.38
M13,mango_doser,2023-05-22,134,461.23
P5842,ginger_doser,2023-06-19,63,239.6
T2448,turmeric_doser,2023-10-16,95,287.55
P7269,mango_doser,2023-12-25,93,227.62
N2581,ginger_doser,2023-04-03,167,394.92
T2864,mango_doser,2023-10-23,63,227.62
N7151,mango_doser,2023-08-07,11,5.99
N5758,ginger_doser,2023-07-31,878,2575.7
N2580,ginger_doser,2023-07-24,222,748.75
P322,mango_doser,2023-10-09,21,65.89
P5813,mango_doser,2023-04-24,34,107.82
M399,mango_shot,2023-03-13,52,57.71
M5979,mango_shot,2023-03-20,221,260.69
M2630,mango_doser,2023-03-27,99,287.52
N4444,mango_doser,2023-09-11,268,868.55
M237,ginger_shot,2023-08-28,438,439.79
T3283,turmeric_doser,2023-12-25,39,102.24
N4935,ginger_doser,2023-07-24,214,545.09
N2973,mango_doser,2023-03-27,53,148.52
N4408,ginger_shot,2023-01-16,267,268.65
M13,mango_doser,2023-07-10,146,437.27
N4614,mango_doser,2023-10-30,49,149.75
N457,ginger_shot,2023-04-17,172,152.75
T3883,turmeric_doser,2023-07-24,23,63.9
T2448,mango_doser,2023-05-29,158,497.17
N4193,ginger_doser,2023-09-18,43,131.78
M5836,ginger_shot,2023-09-18,332,360.19
M1146,mango_doser,2023-04-24,55,137.77
N611,ginger_doser,2023-11-13,36,83.86
M1683,ginger_shot,2023-09-04,241,260.69
M2779,ginger_shot,2023-08-14,364,342.28
M37,mango_shot,2023-05-01,247,226.86
N7151,mango_doser,2023-05-08,20,60.89
T4374,turmeric_doser,2023-09-11,3,12.78
M5994,ginger_shot,2023-09-11,827,873.61
T2448,turmeric_doser,2023-12-18,102,351.45
N3502,ginger_doser,2023-02-20,247,748.75
M2124,ginger_doser,2023-06-12,319,1117.02
N4444,ginger_shot,2023-05-08,794,744.29
N3791,ginger_doser,2023-11-27,166,622.96
N5245,ginger_shot,2023-02-06,610,606.95
N4614,turmeric_doser,2023-12-18,45,178.92
P5675,ginger_doser,2023-12-11,112,293.51
N7175,ginger_shot,2023-07-03,81,86.96
M38,mango_doser,2023-05-01,75,203.66
T2758,turmeric_doser,2023-08-07,155,421.74
P1808,mango_shot,2023-02-06,47,45.77
M2630,mango_doser,2023-04-03,114,335.44
M3527,mango_doser,2023-01-23,159,563.06
N5635,ginger_shot,2023-04-17,776,638.42
N1885,mango_doser,2023-10-23,124,377.37
M3476,ginger_shot,2023-03-06,295,310.44
N4656,ginger_doser,2023-02-27,937,2917.13
M5393,ginger_shot,2023-02-27,131,115.42
P1026,ginger_doser,2023-05-29,506,1413.64
M968,ginger_doser,2023-04-10,390,1096.17
P2812,ginger_doser,2023-03-13,143,443.26
M5869,ginger_shot,2023-03-13,174,165.17
P3209,ginger_doser,2023-11-20,378,1066.22
P5675,mango_shot,2023-09-25,79,69.65
T115,mango_doser,2023-07-31,102,239.6
M31,turmeric_doser,2023-10-02,130,502.41
M5296,mango_shot,2023-08-21,178,189.05
T5948,ginger_shot,2023-07-17,1524,1500.46
P4819,mango_doser,2023-07-17,112,371.38
N2557,mango_doser,2023-02-13,89,269.55
N3781,mango_doser,2023-11-20,60,197.67
N4582,mango_doser,2023-03-20,19,59.9
M38,ginger_doser,2023-08-07,230,748.75
M2441,ginger_shot,2023-07-10,1130,1184.05
T1859,mango_shot,2023-06-05,52,77.61
M3685,turmeric_doser,2023-10-23,111,356.58
M4041,mango_shot,2023-12-04,328,310.44
M1431,turmeric_doser,2023-06-05,39,149.27
N6298,ginger_shot,2023-05-08,785,651.66
M892,mango_shot,2023-09-11,408,401.98
N5312,ginger_doser,2023-06-26,57,185.51
M3369,ginger_doser,2023-04-17,607,1868.88
N3702,mango_doser,2023-09-18,25,113.81
M4413,mango_doser,2023-06-05,87,305.49
N6298,ginger_doser,2023-10-16,679,2024.62
M3806,ginger_doser,2023-02-06,167,461.23
N2147,ginger_doser,2023-04-03,135,375.57
N283,mango_doser,2023-04-03,47,129.17
T4597,mango_shot,2023-10-16,146,115.42
N1511,ginger_doser,2023-08-14,126,389.35
N6419,ginger_shot,2023-10-23,32,45.77
N4566,turmeric_doser,2023-12-04,179,549.54
P6011,ginger_shot,2023-04-24,764,807.94
N4305,ginger_doser,2023-12-11,948,2893.17
N151,mango_doser,2023-08-21,122,371.38
N3328,ginger_doser,2023-09-18,146,473.21
N6359,mango_doser,2023-06-26,143,296.48
T5593,mango_doser,2023-06-12,128,329.45
N6653,ginger_doser,2023-10-30,66,179.7
P5724,ginger_shot,2023-10-16,90,91.54
M278,mango_doser,2023-07-03,115,389.35
M31,mango_doser,2023-08-28,175,467.22
T7142,mango_doser,2023-09-25,36,131.78
M5223,mango_shot,2023-01-02,463,431.83
N7175,ginger_shot,2023-10-23,87,81.59
M2124,ginger_doser,2023-10-30,352,1233.93
M237,mango_shot,2023-07-24,188,195.02
M2150,turmeric_doser,2023-09-25,47,159.75
M2011,mango_doser,2023-04-10,164,407.32
M6749,ginger_doser,2023-03-27,1172,3480.19
N231,ginger_doser,2023-10-30,2474,7511.46
P7281,ginger_shot,2023-04-24,408,370.14
P4819,turmeric_doser,2023-07-10,75,210.87
M3358,ginger_shot,2023-01-16,765,744.26
P7281,ginger_shot,2023-10-16,418,405.96
N625,turmeric_doser,2023-12-25,35,134.19
N12,ginger_shot,2023-10-09,1245,1269.62
T2223,mango_doser,2023-06-05,30,59.9
M278,turmeric_doser,2023-10-23,87,287.87
N4404,ginger_shot,2023-08-21,144,133.33
T246,mango_shot,2023-07-03,96,103.48
M5226,mango_shot,2023-12-25,550,587.05
M5179,mango_shot,2023-05-15,202,185.07
N6215,turmeric_doser,2023-12-25,163,536.76
N5059,mango_doser,2023-10-30,48,137.77
N4578,turmeric_doser,2023-07-24,174,600.66
N5252,ginger_shot,2023-02-27,564,563.17
N4193,ginger_doser,2023-01-09,32,131.78
T4035,mango_shot,2023-02-13,49,65.67
T1873,mango_shot,2023-08-28,415,411.93
N5312,ginger_doser,2023-12-25,49,101.83
T1873,ginger_doser,2023-03-20,637,1779.03
T1488,mango_doser,2023-11-06,176,467.22
M2779,mango_doser,2023-07-24,104,311.48
T5916,mango_doser,2023-04-03,28,71.88
M2011,mango_doser,2023-01-23,137,317.47
M399,ginger_shot,2023-03-20,110,127.36
P2812,mango_shot,2023-09-11,72,55.72
N1256,ginger_doser,2023-02-13,158,503.16
M3634,ginger_doser,2023-08-21,384,1239.93
N12,ginger_shot,2023-09-25,1239,1130.32
M3806,ginger_doser,2023-12-25,179,557.07
N3748,ginger_shot,2023-02-27,1124,1078.58
N1535,mango_doser,2023-02-06,147,455.24
N2487,turmeric_doser,2023-09-18,38,102.24
N1765,ginger_shot,2023-09-11,388,401.98
P684,ginger_shot,2023-02-06,217,183.08
M5179,mango_shot,2023-09-11,232,238.8
N5214,ginger_doser,2023-07-03,108,301.03
M3527,ginger_shot,2023-02-27,572,505.46
M2797,ginger_shot,2023-07-31,984,1000.97
M5226,mango_shot,2023-01-23,467,449.74
N2314,ginger_doser,2023-05-29,222,474.02
P1435,mango_shot,2023-08-21,194,185.07
T4641,turmeric_doser,2023-10-02,106,249.21
N3003,ginger_doser,2023-02-27,508,1425.62
M3369,mango_doser,2023-05-15,224,814.64
N3078,ginger_doser,2023-09-25,1089,3252.57
T6899,ginger_doser,2023-04-17,895,2617.63
P1031,turmeric_doser,2023-09-18,44,153.36
P1169,ginger_doser,2023-06-19,567,1755.07
T6899,turmeric_doser,2023-06-05,221,805.14
N7175,turmeric_doser,2023-08-28,26,89.46
